ord_id,ord_date,cstm_name,cstm_contact,cstm_address,cstm_city,cstm_postal,cstm_country,empl_first_name,empl_last_name,shippers_name,shippers_phone,ord_details_id,ord_details_quantity,prod_id,prod_unit,prod_price,prod_id,splr_id,splr_name,splr_contact,splr_address,splr_id,splr_city,splr_postal_code,splr_country,splr_phone,splr_id,ctgr_id,ctgr_name,ctgr_desc
10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Robert,King,"Speedy Express","(503) 555-9831",424,5,36,"24 - 250 g jars",19,36,17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",17,Stockholm,"S-123 45",Sweden,"08-123 45 67",17,8,Seafood,"Seaweed and fish"
10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Robert,King,"Speedy Express","(503) 555-9831",425,2,40,"24 - 4 oz tins",18.4,40,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10428,1997-01-28,"Reggiani Caseifici","Maurizio Moroni","Strada Provinciale 124","Reggio Emilia",42100,Italy,Robert,King,"Speedy Express","(503) 555-9831",479,20,46,"4 - 450 g glasses",12,46,21,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",21,Lyngby,2800,Denmark,43844108,21,8,Seafood,"Seaweed and fish"
10262,1996-07-22,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Laura,Callahan,"Federal Shipping","(503) 555-9931",41,12,5,"36 boxes",21.35,5,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10262,1996-07-22,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Laura,Callahan,"Federal Shipping","(503) 555-9931",42,15,7,"12 - 1 lb pkgs.",30,7,3,"Grandma Kellys Homestead","Regina Murphy","707 Oxford Rd.",3,"Ann Arbor",48104,USA,"(313) 555-5735",3,7,Produce,"Dried fruit and bean curd"
10262,1996-07-22,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Laura,Callahan,"Federal Shipping","(503) 555-9931",43,2,56,"24 - 250 g pkgs.",38,56,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10268,1996-07-30,GROSELLA-Restaurante,"Manuel Pereira","5 Ave. Los Palos Grandes",Caracas,1081,Venezuela,Laura,Callahan,"Federal Shipping","(503) 555-9931",56,10,29,"50 bags x 30 sausgs.",123.79,29,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,6,Meat/Poultry,"Prepared meats"
10268,1996-07-30,GROSELLA-Restaurante,"Manuel Pereira","5 Ave. Los Palos Grandes",Caracas,1081,Venezuela,Laura,Callahan,"Federal Shipping","(503) 555-9931",57,4,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10276,1996-08-08,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,Laura,Callahan,"Federal Shipping","(503) 555-9931",75,15,10,"12 - 200 ml jars",31,10,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",4,Tokyo,100,Japan,"(03) 3555-5011",4,8,Seafood,"Seaweed and fish"
10276,1996-08-08,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,Laura,Callahan,"Federal Shipping","(503) 555-9931",76,10,13,"2 kg box",6,13,6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",6,Osaka,545,Japan,"(06) 431-7877",6,8,Seafood,"Seaweed and fish"
10286,1996-08-21,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Laura,Callahan,"Federal Shipping","(503) 555-9931",103,100,35,"24 - 12 oz bottles",18,35,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10286,1996-08-21,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Laura,Callahan,"Federal Shipping","(503) 555-9931",104,40,62,"48 pies",49.3,62,29,"Forets derables","Chantal Goulet","148 rue Chasseur",29,Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",29,3,Confections,"Desserts, candies, and sweet breads"
10287,1996-08-22,"Ricardo Adocicados","Janete Limeira","Av. Copacabana, 267","Rio de Janeiro",02389-890,Brazil,Laura,Callahan,"Federal Shipping","(503) 555-9931",105,40,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10287,1996-08-22,"Ricardo Adocicados","Janete Limeira","Av. Copacabana, 267","Rio de Janeiro",02389-890,Brazil,Laura,Callahan,"Federal Shipping","(503) 555-9931",106,20,34,"24 - 12 oz bottles",14,34,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10287,1996-08-22,"Ricardo Adocicados","Janete Limeira","Av. Copacabana, 267","Rio de Janeiro",02389-890,Brazil,Laura,Callahan,"Federal Shipping","(503) 555-9931",107,15,46,"4 - 450 g glasses",12,46,21,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",21,Lyngby,2800,Denmark,43844108,21,8,Seafood,"Seaweed and fish"
10305,1996-09-13,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,Laura,Callahan,"Federal Shipping","(503) 555-9931",154,25,18,"16 kg pkg.",62.5,18,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,8,Seafood,"Seaweed and fish"
10305,1996-09-13,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,Laura,Callahan,"Federal Shipping","(503) 555-9931",155,25,29,"50 bags x 30 sausgs.",123.79,29,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,6,Meat/Poultry,"Prepared meats"
10305,1996-09-13,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,Laura,Callahan,"Federal Shipping","(503) 555-9931",156,30,39,"750 cc per bottle",18,39,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10354,1996-11-14,"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,Laura,Callahan,"Federal Shipping","(503) 555-9931",283,12,1,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10354,1996-11-14,"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,Laura,Callahan,"Federal Shipping","(503) 555-9931",284,4,29,"50 bags x 30 sausgs.",123.79,29,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,6,Meat/Poultry,"Prepared meats"
10380,1996-12-12,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Laura,Callahan,"Federal Shipping","(503) 555-9931",348,18,30,"10 - 200 g glasses",25.89,30,13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",13,Cuxhaven,27478,Germany,"(04721) 8713",13,8,Seafood,"Seaweed and fish"
10380,1996-12-12,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Laura,Callahan,"Federal Shipping","(503) 555-9931",349,20,53,"48 pieces",32.8,53,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,6,Meat/Poultry,"Prepared meats"
10380,1996-12-12,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Laura,Callahan,"Federal Shipping","(503) 555-9931",350,6,60,"15 - 300 g rounds",34,60,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10380,1996-12-12,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Laura,Callahan,"Federal Shipping","(503) 555-9931",351,30,70,"24 - 355 ml bottles",15,70,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10383,1996-12-16,"Around the Horn","Thomas Hardy","120 Hanover Sq.",London,"WA1 1DP",UK,Laura,Callahan,"Federal Shipping","(503) 555-9931",358,20,13,"2 kg box",6,13,6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",6,Osaka,545,Japan,"(06) 431-7877",6,8,Seafood,"Seaweed and fish"
10383,1996-12-16,"Around the Horn","Thomas Hardy","120 Hanover Sq.",London,"WA1 1DP",UK,Laura,Callahan,"Federal Shipping","(503) 555-9931",359,15,50,"12 - 100 g bars",16.25,50,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,3,Confections,"Desserts, candies, and sweet breads"
10383,1996-12-16,"Around the Horn","Thomas Hardy","120 Hanover Sq.",London,"WA1 1DP",UK,Laura,Callahan,"Federal Shipping","(503) 555-9931",360,20,56,"24 - 250 g pkgs.",38,56,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10399,1996-12-31,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Laura,Callahan,"Federal Shipping","(503) 555-9931",402,60,68,"10 boxes x 8 pieces",12.5,68,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10399,1996-12-31,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Laura,Callahan,"Federal Shipping","(503) 555-9931",403,30,71,"10 - 500 g pkgs.",21.5,71,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10399,1996-12-31,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Laura,Callahan,"Federal Shipping","(503) 555-9931",404,35,76,"500 ml",18,76,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10399,1996-12-31,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Laura,Callahan,"Federal Shipping","(503) 555-9931",405,14,77,"12 boxes",13,77,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10416,1997-01-16,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Laura,Callahan,"Federal Shipping","(503) 555-9931",447,20,19,"10 boxes x 12 pieces",9.2,19,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10416,1997-01-16,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Laura,Callahan,"Federal Shipping","(503) 555-9931",448,10,53,"48 pieces",32.8,53,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,6,Meat/Poultry,"Prepared meats"
10416,1997-01-16,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Laura,Callahan,"Federal Shipping","(503) 555-9931",449,20,57,"24 - 250 g pkgs.",19.5,57,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10278,1996-08-12,"Berglunds snabbkop","Christina Berglund","Berguvsvagen 8",Lulea,"S-958 22",Sweden,Laura,Callahan,"United Package","(503) 555-3199",79,16,44,"20 - 2 kg bags",19.45,44,20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",20,Singapore,0512,Singapore,555-8787,20,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10278,1996-08-12,"Berglunds snabbkop","Christina Berglund","Berguvsvagen 8",Lulea,"S-958 22",Sweden,Laura,Callahan,"United Package","(503) 555-3199",80,15,59,"5 kg pkg.",55,59,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10278,1996-08-12,"Berglunds snabbkop","Christina Berglund","Berguvsvagen 8",Lulea,"S-958 22",Sweden,Laura,Callahan,"United Package","(503) 555-3199",81,8,63,"15 - 625 g jars",43.9,63,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10278,1996-08-12,"Berglunds snabbkop","Christina Berglund","Berguvsvagen 8",Lulea,"S-958 22",Sweden,Laura,Callahan,"United Package","(503) 555-3199",82,25,73,"24 - 150 g jars",15,73,17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",17,Stockholm,"S-123 45",Sweden,"08-123 45 67",17,8,Seafood,"Seaweed and fish"
10279,1996-08-13,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Laura,Callahan,"United Package","(503) 555-3199",83,15,17,"20 - 1 kg tins",39,17,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,6,Meat/Poultry,"Prepared meats"
10301,1996-09-09,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Laura,Callahan,"United Package","(503) 555-3199",143,10,40,"24 - 4 oz tins",18.4,40,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10301,1996-09-09,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Laura,Callahan,"United Package","(503) 555-3199",144,20,56,"24 - 250 g pkgs.",38,56,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10310,1996-09-20,"The Big Cheese","Liz Nixon","89 Jefferson Way Suite 2",Portland,97201,USA,Laura,Callahan,"United Package","(503) 555-3199",169,10,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10310,1996-09-20,"The Big Cheese","Liz Nixon","89 Jefferson Way Suite 2",Portland,97201,USA,Laura,Callahan,"United Package","(503) 555-3199",170,5,62,"48 pies",49.3,62,29,"Forets derables","Chantal Goulet","148 rue Chasseur",29,Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",29,3,Confections,"Desserts, candies, and sweet breads"
10318,1996-10-01,"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,Laura,Callahan,"United Package","(503) 555-3199",186,20,41,"12 - 12 oz cans",9.65,41,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10318,1996-10-01,"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,Laura,Callahan,"United Package","(503) 555-3199",187,6,76,"500 ml",18,76,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10334,1996-10-21,"Victuailles en stock","Mary Saveley","2, rue du Commerce",Lyon,69004,France,Laura,Callahan,"United Package","(503) 555-3199",230,8,52,"16 - 2 kg boxes",7,52,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10334,1996-10-21,"Victuailles en stock","Mary Saveley","2, rue du Commerce",Lyon,69004,France,Laura,Callahan,"United Package","(503) 555-3199",231,10,68,"10 boxes x 8 pieces",12.5,68,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10366,1996-11-28,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,Laura,Callahan,"United Package","(503) 555-3199",315,5,65,"32 - 8 oz bottles",21.05,65,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10366,1996-11-28,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,Laura,Callahan,"United Package","(503) 555-3199",316,5,77,"12 boxes",13,77,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10369,1996-12-02,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,Laura,Callahan,"United Package","(503) 555-3199",325,20,29,"50 bags x 30 sausgs.",123.79,29,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,6,Meat/Poultry,"Prepared meats"
10369,1996-12-02,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,Laura,Callahan,"United Package","(503) 555-3199",326,18,56,"24 - 250 g pkgs.",38,56,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10402,1997-01-02,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Laura,Callahan,"United Package","(503) 555-3199",413,60,23,"12 - 250 g pkgs.",9,23,9,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",9,Goteborg,"S-345 67",Sweden,"031-987 65 43",9,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10402,1997-01-02,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Laura,Callahan,"United Package","(503) 555-3199",414,65,63,"15 - 625 g jars",43.9,63,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10412,1997-01-13,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Laura,Callahan,"United Package","(503) 555-3199",439,20,14,"40 - 100 g pkgs.",23.25,14,6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",6,Osaka,545,Japan,"(06) 431-7877",6,7,Produce,"Dried fruit and bean curd"
10435,1997-02-04,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,Laura,Callahan,"United Package","(503) 555-3199",494,10,2,"24 - 12 oz bottles",19,2,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10435,1997-02-04,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,Laura,Callahan,"United Package","(503) 555-3199",495,12,22,"24 - 500 g pkgs.",21,22,9,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",9,Goteborg,"S-345 67",Sweden,"031-987 65 43",9,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10435,1997-02-04,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,Laura,Callahan,"United Package","(503) 555-3199",496,10,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10290,1996-08-27,"Comercio Mineiro","Pedro Afonso","Av. dos Lusiadas, 23","Sao Paulo",05432-043,Brazil,Laura,Callahan,"Speedy Express","(503) 555-9831",112,20,5,"36 boxes",21.35,5,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10290,1996-08-27,"Comercio Mineiro","Pedro Afonso","Av. dos Lusiadas, 23","Sao Paulo",05432-043,Brazil,Laura,Callahan,"Speedy Express","(503) 555-9831",113,15,29,"50 bags x 30 sausgs.",123.79,29,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,6,Meat/Poultry,"Prepared meats"
10290,1996-08-27,"Comercio Mineiro","Pedro Afonso","Av. dos Lusiadas, 23","Sao Paulo",05432-043,Brazil,Laura,Callahan,"Speedy Express","(503) 555-9831",114,15,49,"24 - 50 g pkgs.",20,49,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,3,Confections,"Desserts, candies, and sweet breads"
10290,1996-08-27,"Comercio Mineiro","Pedro Afonso","Av. dos Lusiadas, 23","Sao Paulo",05432-043,Brazil,Laura,Callahan,"Speedy Express","(503) 555-9831",115,10,77,"12 boxes",13,77,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10408,1997-01-08,"Folies gourmandes","Martine Rance","184, chaussee de Tournai",Lille,59000,France,Laura,Callahan,"Speedy Express","(503) 555-9831",429,10,37,"12 - 500 g pkgs.",26,37,17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",17,Stockholm,"S-123 45",Sweden,"08-123 45 67",17,8,Seafood,"Seaweed and fish"
10408,1997-01-08,"Folies gourmandes","Martine Rance","184, chaussee de Tournai",Lille,59000,France,Laura,Callahan,"Speedy Express","(503) 555-9831",430,6,54,"16 pies",7.45,54,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10408,1997-01-08,"Folies gourmandes","Martine Rance","184, chaussee de Tournai",Lille,59000,France,Laura,Callahan,"Speedy Express","(503) 555-9831",431,35,62,"48 pies",49.3,62,29,"Forets derables","Chantal Goulet","148 rue Chasseur",29,Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",29,3,Confections,"Desserts, candies, and sweet breads"
10421,1997-01-21,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,Laura,Callahan,"Speedy Express","(503) 555-9831",464,4,19,"10 boxes x 12 pieces",9.2,19,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10421,1997-01-21,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,Laura,Callahan,"Speedy Express","(503) 555-9831",465,30,26,"100 - 250 g bags",31.23,26,11,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",11,Berlin,10785,Germany,"(010) 9984510",11,3,Confections,"Desserts, candies, and sweet breads"
10421,1997-01-21,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,Laura,Callahan,"Speedy Express","(503) 555-9831",466,15,53,"48 pieces",32.8,53,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,6,Meat/Poultry,"Prepared meats"
10421,1997-01-21,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,Laura,Callahan,"Speedy Express","(503) 555-9831",467,10,77,"12 boxes",13,77,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10437,1997-02-05,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Laura,Callahan,"Speedy Express","(503) 555-9831",501,15,53,"48 pieces",32.8,53,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,6,Meat/Poultry,"Prepared meats"
10443,1997-02-12,"Reggiani Caseifici","Maurizio Moroni","Strada Provinciale 124","Reggio Emilia",42100,Italy,Laura,Callahan,"Speedy Express","(503) 555-9831",517,6,11,"1 kg pkg.",21,11,5,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",5,Oviedo,33007,Spain,"(98) 598 76 54",5,4,"Dairy Products",Cheeses
10443,1997-02-12,"Reggiani Caseifici","Maurizio Moroni","Strada Provinciale 124","Reggio Emilia",42100,Italy,Laura,Callahan,"Speedy Express","(503) 555-9831",518,12,28,"25 - 825 g cans",45.6,28,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,7,Produce,"Dried fruit and bean curd"
